year	state	office	dist	type	nextup	party	party_formal	name_snyder	inc	candidatevotes	totalvotes	won	runoff
2018.0	"FL"	"G"		"G"		"Other"	"Reform"	"RICHARDSON, DARCY G."	0.0	47140.0	8220494.0	0.0	
2018.0	"FL"	"G"		"G"		"Other"	"NPA"	"STANLEY, BRUCE"	0.0	14505.0	8220494.0	0.0	
2018.0	"FL"	"G"		"G"		"R"	"R"	"DESANTIS, RONALD D. (RON)"	0.0	4076186.0	8220494.0	1.0	
2018.0	"GA"	"H"	1.0	"G"	2020.0	"D"	"D"	"RING, LISA M."	0.0	105942.0	250683.0	0.0	0.0
2018.0	"GA"	"H"	2.0	"G"	2020.0	"D"	"D"	"BISHOP, SANFORD DIXON, JR."	1.0	136699.0	229171.0	1.0	0.0
2018.0	"GA"	"H"	3.0	"G"	2020.0	"D"	"D"	"ENDERLIN, CHUCK"	0.0	101010.0	293006.0	0.0	0.0
2018.0	"GA"	"H"	4.0	"G"	2020.0	"D"	"D"	"JOHNSON, HENRY C. (HANK), JR."	1.0	227717.0	288809.0	1.0	0.0
2018.0	"GA"	"H"	5.0	"G"	2020.0	"D"	"D"	"LEWIS, JOHN ROBERT"	1.0	275406.0	275406.0	1.0	0.0
2018.0	"GA"	"H"	6.0	"G"	2020.0	"D"	"D"	"MCBATH, LUCY"	0.0	160139.0	317014.0	1.0	0.0
2018.0	"GA"	"H"	7.0	"G"	2020.0	"D"	"D"	"BOURDEAUX, CAROLYN"	0.0	140011.0	280441.0	0.0	0.0
2018.0	"GA"	"H"	9.0	"G"	2020.0	"D"	"D"	"MCCALL, JOSH"	0.0	57912.0	282573.0	0.0	0.0
2018.0	"GA"	"H"	10.0	"G"	2020.0	"D"	"D"	"JOHNSON-GREEN, TABITHA A."	0.0	112339.0	302735.0	0.0	0.0
2018.0	"GA"	"H"	11.0	"G"	2020.0	"D"	"D"	"BROADY, FLYNN D., JR."	0.0	118653.0	310540.0	0.0	0.0
2018.0	"GA"	"H"	12.0	"G"	2020.0	"D"	"D"	"JOHNSON, FRANCYS"	0.0	101503.0	250489.0	0.0	0.0
2018.0	"GA"	"H"	13.0	"G"	2020.0	"D"	"D"	"SCOTT, DAVID ALBERT"	1.0	223157.0	292917.0	1.0	0.0
2018.0	"GA"	"H"	14.0	"G"	2020.0	"D"	"D"	"FOSTER, STEVEN LAMAR"	0.0	53981.0	229724.0	0.0	0.0
2018.0	"GA"	"H"	1.0	"G"	2020.0	"R"	"R"	"CARTER, EARL L. (BUDDY)"	1.0	144741.0	250683.0	1.0	0.0
2018.0	"GA"	"H"	2.0	"G"	2020.0	"R"	"R"	"WEST, HERMAN, JR."	0.0	92472.0	229171.0	0.0	0.0
2018.0	"GA"	"H"	3.0	"G"	2020.0	"R"	"R"	"FERGUSON, DREW"	1.0	191996.0	293006.0	1.0	0.0
2018.0	"GA"	"H"	4.0	"G"	2020.0	"R"	"R"	"PROFIT, JOE"	0.0	61092.0	288809.0	0.0	0.0
2018.0	"GA"	"H"	6.0	"G"	2020.0	"R"	"R"	"HANDEL, KAREN C."	2.0	156875.0	317014.0	0.0	0.0
2018.0	"GA"	"H"	7.0	"G"	2020.0	"R"	"R"	"WOODALL, W. ROBERT (ROB)"	1.0	140430.0	280441.0	1.0	0.0
2018.0	"GA"	"H"	8.0	"G"	2020.0	"R"	"R"	"SCOTT, JAMES AUSTIN"	1.0	198152.0	198152.0	1.0	0.0
2018.0	"GA"	"H"	9.0	"G"	2020.0	"R"	"R"	"COLLINS, DOUGLAS ALLEN (DOUG)"	1.0	224661.0	282573.0	1.0	0.0
2018.0	"GA"	"H"	10.0	"G"	2020.0	"R"	"R"	"HICE, JODY B."	1.0	190396.0	302735.0	1.0	0.0
2018.0	"GA"	"H"	11.0	"G"	2020.0	"R"	"R"	"LOUDERMILK, BARRY D."	1.0	191887.0	310540.0	1.0	0.0
2018.0	"GA"	"H"	12.0	"G"	2020.0	"R"	"R"	"ALLEN, RICHARD W. (RICK)"	1.0	148986.0	250489.0	1.0	0.0
2018.0	"GA"	"H"	13.0	"G"	2020.0	"R"	"R"	"CALLAHAN, DAVID"	0.0	69760.0	292917.0	0.0	0.0
2018.0	"GA"	"H"	14.0	"G"	2020.0	"R"	"R"	"GRAVES, JOHN THOMAS (TOM), JR."	1.0	175743.0	229724.0	1.0	0.0
2018.0	"GA"	"G"		"G"		"D"	"D"	"ABRAMS, STACEY"	0.0	1923685.0	3939328.0	0.0	0.0
2018.0	"GA"	"G"		"G"		"Lbt"	"Lbt"	"METZ, EDWARD T. (TED)"	0.0	37235.0	3939328.0	0.0	0.0
2018.0	"GA"	"G"		"G"		"R"	"R"	"KEMP, BRIAN P."	0.0	1978408.0	3939328.0	1.0	0.0
2018.0	"HI"	"S"	1.0	"G"		"D"	"D"	"HIRONO, MAZIE K."	1.0	276316.0	388351.0	1.0	
2018.0	"HI"	"S"	1.0	"G"		"R"	"R"	"CURTIS, RON"	0.0	112035.0	388351.0	0.0	
2018.0	"HI"	"H"	1.0	"G"	2020.0	"D"	"D"	"CASE, EDWARD ESPENETT (ED)"	0.0	134650.0	184211.0	1.0	
2018.0	"HI"	"H"	2.0	"G"	2020.0	"D"	"D"	"GABBARD, TULSI"	1.0	153271.0	198121.0	1.0	
2018.0	"HI"	"H"	1.0	"G"	2020.0	"Grn"	"Grn"	"BURD, ZACHARY B."	0.0	2214.0	184211.0	0.0	
2018.0	"HI"	"H"	1.0	"G"	2020.0	"Lbt"	"Lbt"	"TIPPENS, MICHELLE ROSE"	0.0	3498.0	184211.0	0.0	
2018.0	"HI"	"H"	1.0	"G"	2020.0	"Other"	"NPA"	"GRIFFIN, CALVIN C."	0.0	1351.0	184211.0	0.0	
2018.0	"HI"	"H"	1.0	"G"	2020.0	"R"	"R"	"CAVASSO, CAMPBELL (CAM)"	0.0	42498.0	184211.0	0.0	
2018.0	"HI"	"H"	2.0	"G"	2020.0	"R"	"R"	"EVANS, BRIAN K."	0.0	44850.0	198121.0	0.0	
2018.0	"HI"	"G"		"G"		"D"	"D"	"IGE, DAVID YUTAKA"	1.0	244934.0	396843.0	1.0	
2018.0	"HI"	"G"		"G"		"Grn"	"Grn"	"BREWER, JIM"	0.0	10123.0	396843.0	0.0	
2018.0	"HI"	"G"		"G"		"Other"	"Nonpartisan"	"TERUYA, TERRENCE"	0.0	4067.0	396843.0	0.0	
2018.0	"HI"	"G"		"G"		"R"	"R"	"TUPOLA, ANDRIA"	0.0	137719.0	396843.0	0.0	
2018.0	"IA"	"H"	1.0	"G"	2020.0	"D"	"D"	"FINKENAUER, ABBY"	0.0	170342.0	334069.0	1.0	
2018.0	"IA"	"H"	2.0	"G"	2020.0	"D"	"D"	"LOEBSACK, DAVID WAYNE (DAVE)"	1.0	171446.0	312751.0	1.0	
2018.0	"IA"	"H"	3.0	"G"	2020.0	"D"	"D"	"AXNE, CINDY"	0.0	175642.0	356046.0	1.0	
2018.0	"IA"	"H"	4.0	"G"	2020.0	"D"	"D"	"SCHOLTEN, J.D."	0.0	147246.0	313045.0	0.0	
2018.0	"IA"	"H"	3.0	"G"	2020.0	"Grn"	"Grn"	"KNUPP, PAUL"	0.0	1888.0	356046.0	0.0	
2018.0	"IA"	"H"	2.0	"G"	2020.0	"I"	"I"	"CLARK, DANIEL"	0.0	1837.0	312751.0	0.0	
2018.0	"IA"	"H"	3.0	"G"	2020.0	"I"	"I"	"GRANDANETTE, JOE LEE"	0.0	1301.0	356046.0	0.0	
2018.0	"IA"	"H"	4.0	"G"	2020.0	"I"	"I"	"PETERSON, EDWARD"	0.0	1962.0	313045.0	0.0	
2018.0	"IA"	"H"	1.0	"G"	2020.0	"Lbt"	"Lbt"	"HAGEMAN, TROY"	0.0	10285.0	334069.0	0.0	
2018.0	"IA"	"H"	2.0	"G"	2020.0	"Lbt"	"Lbt"	"STRAUSS, MARK DAVID"	0.0	6181.0	312751.0	0.0	
2018.0	"IA"	"H"	3.0	"G"	2020.0	"Lbt"	"Lbt"	"HOLDER, BRYAN JACK"	0.0	7267.0	356046.0	0.0	
2018.0	"IA"	"H"	4.0	"G"	2020.0	"Lbt"	"Lbt"	"ALDRICH, CHARLES A. (CHURCH)"	0.0	6161.0	313045.0	0.0	
2018.0	"IA"	"H"	3.0	"G"	2020.0	"Other"	"Legal Marijuana Now"	"ELWORTH, MARK, JR."	0.0	2015.0	356046.0	0.0	
2018.0	"IA"	"H"	1.0	"G"	2020.0	"R"	"R"	"BLUM, RODNEY LELAND (ROD)"	1.0	153442.0	334069.0	0.0	
2018.0	"IA"	"H"	2.0	"G"	2020.0	"R"	"R"	"PETERS, CHRISTOPHER C."	0.0	133287.0	312751.0	0.0	
2018.0	"IA"	"H"	3.0	"G"	2020.0	"R"	"R"	"YOUNG, DAVID"	1.0	167933.0	356046.0	0.0	
2018.0	"IA"	"H"	4.0	"G"	2020.0	"R"	"R"	"KING, STEVEN A. (STEVE)"	1.0	157676.0	313045.0	1.0	
2018.0	"IA"	"G"		"G"		"D"	"D"	"HUBBELL, FRED"	0.0	630986.0	1327150.0	0.0	
2018.0	"IA"	"G"		"G"		"Lbt"	"Lbt"	"PORTER, JAKE"	0.0	21426.0	1327150.0	0.0	
2018.0	"IA"	"G"		"G"		"Other"	"Clear Water Pty"	"SIEGWARTH, GARY"	0.0	7463.0	1327150.0	0.0	
2018.0	"IA"	"G"		"G"		"R"	"R"	"REYNOLDS, KIM"	1.0	667275.0	1327150.0	1.0	
2018.0	"ID"	"H"	1.0	"G"	2020.0	"D"	"D"	"MCNEIL, CRISTINA"	0.0	96922.0	314978.0	0.0	
2018.0	"ID"	"H"	2.0	"G"	2020.0	"D"	"D"	"SWISHER, AARON"	0.0	110381.0	280655.0	0.0	
2018.0	"ID"	"H"	1.0	"G"	2020.0	"I"	"I"	"COUNSIL, GORDON"	0.0	1054.0	314978.0	0.0	
2018.0	"ID"	"H"	1.0	"G"	2020.0	"I"	"I"	"FARMER, PAUL"	0.0	4479.0	314978.0	0.0	
2018.0	"ID"	"H"	1.0	"G"	2020.0	"I"	"I"	"FLEMING, NATALIE M."	0.0	6188.0	314978.0	0.0	
2018.0	"ID"	"H"	1.0	"G"	2020.0	"Lbt"	"Lbt"	"HOWARD, W. SCOTT"	0.0	5435.0	314978.0	0.0	
2018.0	"ID"	"H"	1.0	"G"	2020.0	"Other"	"Const"	"RICHARDSON, MARVIN (PRO-LIFE)"	0.0	3181.0	314978.0	0.0	
2018.0	"ID"	"H"	1.0	"G"	2020.0	"R"	"R"	"FULCHER, RUSSELL M. (RUSS)"	0.0	197719.0	314978.0	1.0	
2018.0	"ID"	"H"	2.0	"G"	2020.0	"R"	"R"	"SIMPSON, MICHAEL K. (MIKE)"	1.0	170274.0	280655.0	1.0	
2018.0	"ID"	"G"		"G"		"D"	"D"	"JORDAN, PAULETTE"	0.0	231081.0	605131.0	0.0	
2018.0	"ID"	"G"		"G"		"Lbt"	"Lbt"	"BOECK, BEV (ANGEL)"	0.0	6551.0	605131.0	0.0	
2018.0	"ID"	"G"		"G"		"Other"	"Const"	"BAYES, WALTER L. (WALT)"	0.0	5787.0	605131.0	0.0	
2018.0	"ID"	"G"		"G"		"Other"	"W-I"	"MARIE, LISA"	0.0	51.0	605131.0	0.0	
2018.0	"ID"	"G"		"G"		"R"	"R"	"LITTLE, BRAD"	0.0	361661.0	605131.0	1.0	
2018.0	"IL"	"H"	1.0	"G"	2020.0	"D"	"D"	"RUSH, BOBBY LEE"	1.0	189560.0	257885.0	1.0	
2018.0	"IL"	"H"	2.0	"G"	2020.0	"D"	"D"	"KELLY, ROBIN L."	1.0	190684.0	235251.0	1.0	
2018.0	"IL"	"H"	3.0	"G"	2020.0	"D"	"D"	"LIPINSKI, DANIEL WILLIAM (DAN)"	1.0	163053.0	220938.0	1.0	
2018.0	"IL"	"H"	4.0	"G"	2020.0	"D"	"D"	"GARCIA, CHUY"	0.0	143895.0	166189.0	1.0	
2018.0	"IL"	"H"	5.0	"G"	2020.0	"D"	"D"	"QUIGLEY, MICHAEL (MIKE)"	1.0	213992.0	279126.0	1.0	
2018.0	"IL"	"H"	6.0	"G"	2020.0	"D"	"D"	"CASTEN, SEAN"	0.0	169001.0	315446.0	1.0	
2018.0	"IL"	"H"	7.0	"G"	2020.0	"D"	"D"	"DAVIS, DANNY K."	1.0	215746.0	246243.0	1.0	
2018.0	"IL"	"H"	8.0	"G"	2020.0	"D"	"D"	"KRISHNAMOORTHI, S. RAJA"	1.0	130054.0	197127.0	1.0	
2018.0	"IL"	"H"	9.0	"G"	2020.0	"D"	"D"	"SCHAKOWSKY, JANICE D. (JAN)"	1.0	213368.0	290351.0	1.0	
2018.0	"IL"	"H"	10.0	"G"	2020.0	"D"	"D"	"SCHNEIDER, BRADLEY SCOTT (BRAD)"	1.0	156540.0	238664.0	1.0	
2018.0	"IL"	"H"	11.0	"G"	2020.0	"D"	"D"	"FOSTER, G. WILLIAM (BILL)"	1.0	145407.0	227765.0	1.0	
2018.0	"IL"	"H"	12.0	"G"	2020.0	"D"	"D"	"KELLY, BRENDAN"	0.0	118724.0	261543.0	0.0	
2018.0	"IL"	"H"	13.0	"G"	2020.0	"D"	"D"	"LONDRIGAN, BETSY DIRKSEN"	0.0	134458.0	270974.0	0.0	
2018.0	"IL"	"H"	14.0	"G"	2020.0	"D"	"D"	"UNDERWOOD, LAUREN"	0.0	156035.0	297199.0	1.0	
2018.0	"IL"	"H"	15.0	"G"	2020.0	"D"	"D"	"GAITHER, KEVIN"	0.0	74309.0	255603.0	0.0	
2018.0	"IL"	"H"	16.0	"G"	2020.0	"D"	"D"	"DADY, SARA"	0.0	104569.0	255823.0	0.0	
2018.0	"IL"	"H"	17.0	"G"	2020.0	"D"	"D"	"BUSTOS, CHERI"	1.0	142659.0	229749.0	1.0	
2018.0	"IL"	"H"	18.0	"G"	2020.0	"D"	"D"	"RODRIGUEZ, JUNIUS"	0.0	95486.0	291413.0	0.0	
2018.0	"IL"	"H"	12.0	"G"	2020.0	"Grn"	"Grn"	"AUXIER, RANDY"	0.0	7935.0	261543.0	0.0	
2018.0	"IL"	"H"	1.0	"G"	2020.0	"I"	"I"	"RUDBECK, THOMAS"	0.0	17365.0	257885.0	0.0	
2018.0	"IL"	"H"	1.0	"G"	2020.0	"R"	"R"	"TILLMAN, JIMMY LEE, II"	0.0	50960.0	257885.0	0.0	
2018.0	"IL"	"H"	2.0	"G"	2020.0	"R"	"R"	"MERKLE, DAVID"	0.0	44567.0	235251.0	0.0	
2018.0	"IL"	"H"	3.0	"G"	2020.0	"R"	"R"	"JONES, ARTHUR J. (ART)"	0.0	57885.0	220938.0	0.0	
2018.0	"IL"	"H"	4.0	"G"	2020.0	"R"	"R"	"LORCH, MARK WAYNE"	0.0	22294.0	166189.0	0.0	
2018.0	"IL"	"H"	5.0	"G"	2020.0	"R"	"R"	"HANSON, TOM"	0.0	65134.0	279126.0	0.0	
2018.0	"IL"	"H"	6.0	"G"	2020.0	"R"	"R"	"ROSKAM, PETER J."	1.0	146445.0	315446.0	0.0	
2018.0	"IL"	"H"	7.0	"G"	2020.0	"R"	"R"	"CAMERON, CRAIG"	0.0	30497.0	246243.0	0.0	
2018.0	"IL"	"H"	8.0	"G"	2020.0	"R"	"R"	"DIGANVKER, JITENDRA (JD)"	0.0	67073.0	197127.0	0.0	
2018.0	"IL"	"H"	9.0	"G"	2020.0	"R"	"R"	"ELLESON, JOHN D."	0.0	76983.0	290351.0	0.0	
2018.0	"IL"	"H"	10.0	"G"	2020.0	"R"	"R"	"BENNETT, DOUGLAS R."	0.0	82124.0	238664.0	0.0	
2018.0	"IL"	"H"	11.0	"G"	2020.0	"R"	"R"	"STELLA, DOMINICK (NICK)"	0.0	82358.0	227765.0	0.0	
2018.0	"IL"	"H"	12.0	"G"	2020.0	"R"	"R"	"BOST, MICHAEL J. (MIKE)"	1.0	134884.0	261543.0	1.0	
2018.0	"IL"	"H"	13.0	"G"	2020.0	"R"	"R"	"DAVIS, RODNEY L."	1.0	136516.0	270974.0	1.0	
2018.0	"IL"	"H"	14.0	"G"	2020.0	"R"	"R"	"HULTGREN, RANDALL M. (RANDY)"	1.0	141164.0	297199.0	0.0	
2018.0	"IL"	"H"	15.0	"G"	2020.0	"R"	"R"	"SHIMKUS, JOHN MONDY"	1.0	181294.0	255603.0	1.0	
2018.0	"IL"	"H"	16.0	"G"	2020.0	"R"	"R"	"KINZINGER, ADAM"	1.0	151254.0	255823.0	1.0	
2018.0	"IL"	"H"	17.0	"G"	2020.0	"R"	"R"	"FAWELL, BILL"	0.0	87090.0	229749.0	0.0	
2018.0	"IL"	"H"	18.0	"G"	2020.0	"R"	"R"	"LAHOOD, DARIN M."	1.0	195927.0	291413.0	1.0	
2018.0	"IL"	"G"		"G"		"D"	"D"	"PRITZKER, JAY (J.B.)"	0.0	2479746.0	4547442.0	1.0	
2018.0	"IL"	"G"		"G"		"Lbt"	"Lbt"	"JACKSON, GRAYSON KASH"	0.0	109518.0	4547442.0	0.0	
2018.0	"IL"	"G"		"G"		"Other"	"C"	"MCCAIN, SAM"	0.0	192527.0	4547442.0	0.0	
2018.0	"IL"	"G"		"G"		"R"	"R"	"RAUNER, BRUCE"	1.0	1765651.0	4547442.0	0.0	
2018.0	"IN"	"S"	1.0	"G"		"D"	"D"	"DONNELLY, JOSEPH S. (JOE)"	1.0	1023553.0	2282559.0	0.0	
2018.0	"IN"	"S"	1.0	"G"		"Lbt"	"Lbt"	"BRENTON, LUCY M."	0.0	100942.0	2282559.0	0.0	
2018.0	"IN"	"S"	1.0	"G"		"Other"	"W-I"	"ALTMAN, NATHAN"	0.0	52.0	2282559.0	0.0	
2018.0	"IN"	"S"	1.0	"G"		"Other"	"W-I"	"FISCHER, CHRISTOPHER"	0.0	12.0	2282559.0	0.0	
2018.0	"IN"	"S"	1.0	"G"		"R"	"R"	"BRAUN, MIKE"	0.0	1158000.0	2282559.0	1.0	
2018.0	"IN"	"H"	1.0	"G"	2020.0	"D"	"D"	"VISCLOSKY, PETER J. (PETE)"	1.0	159611.0	245205.0	1.0	
2018.0	"IN"	"H"	2.0	"G"	2020.0	"D"	"D"	"HALL, MEL"	0.0	103363.0	228862.0	0.0	
2018.0	"IN"	"H"	3.0	"G"	2020.0	"D"	"D"	"TRITCH, COURTNEY"	0.0	86610.0	245537.0	0.0	
2018.0	"IN"	"H"	4.0	"G"	2020.0	"D"	"D"	"BECK, TOBI"	0.0	87824.0	244363.0	0.0	
2018.0	"IN"	"H"	5.0	"G"	2020.0	"D"	"D"	"THORNTON, DEE"	0.0	137142.0	317177.0	0.0	
2018.0	"IN"	"H"	6.0	"G"	2020.0	"D"	"D"	"LAKE, JEANNINE LEE"	0.0	79430.0	241720.0	0.0	
2018.0	"IN"	"H"	7.0	"G"	2020.0	"D"	"D"	"CARSON, ANDRE D."	1.0	141139.0	217596.0	1.0	
2018.0	"IN"	"H"	8.0	"G"	2020.0	"D"	"D"	"TANOOS, WILLIAM"	0.0	86895.0	244291.0	0.0	
2018.0	"IN"	"H"	9.0	"G"	2020.0	"D"	"D"	"WATSON, LIZ"	0.0	118090.0	271361.0	0.0	
2018.0	"IN"	"H"	6.0	"G"	2020.0	"Lbt"	"Lbt"	"FERKINHOFF, TOM"	0.0	8030.0	241720.0	0.0	
2018.0	"IN"	"H"	1.0	"G"	2020.0	"R"	"R"	"LEYVA, MARK J."	0.0	85594.0	245205.0	0.0	
2018.0	"IN"	"H"	2.0	"G"	2020.0	"R"	"R"	"WALORSKI, JACKIE SWIHART"	1.0	125499.0	228862.0	1.0	
2018.0	"IN"	"H"	3.0	"G"	2020.0	"R"	"R"	"BANKS, JAMES E. (JIM)"	1.0	158927.0	245537.0	1.0	
2018.0	"IN"	"H"	4.0	"G"	2020.0	"R"	"R"	"BAIRD, JIM"	0.0	156539.0	244363.0	1.0	
2018.0	"IN"	"H"	5.0	"G"	2020.0	"R"	"R"	"BROOKS, SUSAN W."	1.0	180035.0	317177.0	1.0	
2018.0	"IN"	"H"	6.0	"G"	2020.0	"R"	"R"	"PENCE, GREG"	0.0	154260.0	241720.0	1.0	
2018.0	"IN"	"H"	7.0	"G"	2020.0	"R"	"R"	"HARMON, WAYNE E. (GUNNY)"	0.0	76457.0	217596.0	0.0	
2018.0	"IN"	"H"	8.0	"G"	2020.0	"R"	"R"	"BUCSHON, LARRY D."	1.0	157396.0	244291.0	1.0	
2018.0	"IN"	"H"	9.0	"G"	2020.0	"R"	"R"	"HOLLINGSWORTH, JOSEPH A. (TREY), III"	1.0	153271.0	271361.0	1.0	
2018.0	"KS"	"H"	1.0	"G"	2020.0	"D"	"D"	"LAPOLICE, ALAN"	0.0	71558.0	224640.0	0.0	
2018.0	"KS"	"H"	2.0	"G"	2020.0	"D"	"D"	"DAVIS, PAUL"	0.0	123859.0	264688.0	0.0	
2018.0	"KS"	"H"	3.0	"G"	2020.0	"D"	"D"	"DAVIDS, SHARICE"	0.0	170518.0	318301.0	1.0	
2018.0	"KS"	"H"	4.0	"G"	2020.0	"D"	"D"	"THOMPSON, JAMES A."	0.0	98445.0	242693.0	0.0	
2018.0	"KS"	"H"	2.0	"G"	2020.0	"Lbt"	"Lbt"	"STANDLEY, KELLY"	0.0	14731.0	264688.0	0.0	
2018.0	"KS"	"H"	3.0	"G"	2020.0	"Lbt"	"Lbt"	"CLEMMONS, CHRISTOPHER KELLY"	0.0	8021.0	318301.0	0.0	
2018.0	"KS"	"H"	1.0	"G"	2020.0	"R"	"R"	"MARSHALL, ROGER W."	1.0	153082.0	224640.0	1.0	
2018.0	"KS"	"H"	2.0	"G"	2020.0	"R"	"R"	"WATKINS, STEVE"	0.0	126098.0	264688.0	1.0	
2018.0	"KS"	"H"	3.0	"G"	2020.0	"R"	"R"	"YODER, KEVIN W."	1.0	139762.0	318301.0	0.0	
2018.0	"KS"	"H"	4.0	"G"	2020.0	"R"	"R"	"ESTES, RON"	2.0	144248.0	242693.0	1.0	
2018.0	"KS"	"G"		"G"		"D"	"D"	"KELLY, LAURA"	0.0	506509.0	1054630.0	1.0	
2018.0	"KS"	"G"		"G"		"I"	"I"	"KLOOS, RICK"	0.0	6584.0	1054630.0	0.0	
2018.0	"KS"	"G"		"G"		"I"	"I"	"ORMAN, GREG"	0.0	68498.0	1054630.0	0.0	
2018.0	"KS"	"G"		"G"		"Lbt"	"Lbt"	"CALDWELL, JEFF"	0.0	20009.0	1054630.0	0.0	
2018.0	"KS"	"G"		"G"		"R"	"R"	"KOBACH, KRIS W."	0.0	453030.0	1054630.0	0.0	
2018.0	"KY"	"H"	1.0	"G"	2020.0	"D"	"D"	"WALKER, PAUL"	0.0	78849.0	251016.0	0.0	
2018.0	"KY"	"H"	2.0	"G"	2020.0	"D"	"D"	"LINDERMAN, HANK"	0.0	79964.0	257345.0	0.0	
2018.0	"KY"	"H"	3.0	"G"	2020.0	"D"	"D"	"YARMUTH, JOHN A."	1.0	173002.0	278720.0	1.0	
2018.0	"KY"	"H"	4.0	"G"	2020.0	"D"	"D"	"HALL, SETH"	0.0	90536.0	261800.0	0.0	
2018.0	"KY"	"H"	5.0	"G"	2020.0	"D"	"D"	"STEPP, KENNETH S. (KEN)"	0.0	45890.0	217983.0	0.0	
2018.0	"KY"	"H"	6.0	"G"	2020.0	"D"	"D"	"MCGRATH, AMY"	0.0	144736.0	302888.0	0.0	
2018.0	"KY"	"H"	2.0	"G"	2020.0	"I"	"I"	"LOECKEN, THOMAS A."	0.0	5681.0	257345.0	0.0	
2018.0	"KY"	"H"	4.0	"G"	2020.0	"I"	"I"	"MOFFETT, MIKE"	0.0	8318.0	261800.0	0.0	
2018.0	"KY"	"H"	6.0	"G"	2020.0	"I"	"I"	"GERMALIC, JAMES"	0.0	523.0	302888.0	0.0	
2018.0	"KY"	"H"	6.0	"G"	2020.0	"I"	"I"	"WALLIN, RIKKA L."	0.0	1011.0	302888.0	0.0	
2018.0	"KY"	"H"	3.0	"G"	2020.0	"Lbt"	"Lbt"	"BOLES, GREGORY"	0.0	3788.0	278720.0	0.0	
2018.0	"KY"	"H"	6.0	"G"	2020.0	"Lbt"	"Lbt"	"HARRIS, FRANK"	0.0	2150.0	302888.0	0.0	
2018.0	"KY"	"H"	1.0	"G"	2020.0	"R"	"R"	"COMER, JAMES R. (JAMIE), JR."	1.0	172167.0	251016.0	1.0	
2018.0	"KY"	"H"	2.0	"G"	2020.0	"R"	"R"	"GUTHRIE, STEVEN (BRETT)"	1.0	171700.0	257345.0	1.0	
2018.0	"KY"	"H"	3.0	"G"	2020.0	"R"	"R"	"GLISSON, VICKIE YATES B."	0.0	101930.0	278720.0	0.0	
2018.0	"KY"	"H"	4.0	"G"	2020.0	"R"	"R"	"MASSIE, THOMAS H."	1.0	162946.0	261800.0	1.0	
2018.0	"KY"	"H"	5.0	"G"	2020.0	"R"	"R"	"ROGERS, HAROLD DALLAS (HAL)"	1.0	172093.0	217983.0	1.0	
2018.0	"KY"	"H"	6.0	"G"	2020.0	"R"	"R"	"BARR, GARLAND (ANDY)"	1.0	154468.0	302888.0	1.0	
2018.0	"LA"	"H"	1.0	"G"	2020.0	"D"	"D"	"DUGAS, LEE ANN"	0.0	18560.0	269325.0	0.0	0.0
2018.0	"LA"	"H"	1.0	"G"	2020.0	"D"	"D"	"FRANCIS, JIM"	0.0	8688.0	269325.0	0.0	0.0
2018.0	"LA"	"H"	1.0	"G"	2020.0	"D"	"D"	"SAVOIE, TAMMY M."	0.0	44273.0	269325.0	0.0	0.0
2018.0	"LA"	"H"	2.0	"G"	2020.0	"D"	"D"	"RICHMOND, CEDRIC L."	1.0	190182.0	235982.0	1.0	0.0
2018.0	"LA"	"H"	3.0	"G"	2020.0	"D"	"D"	"ANDERSON, ROB"	0.0	13477.0	245943.0	0.0	0.0
2018.0	"LA"	"H"	3.0	"G"	2020.0	"D"	"D"	"METHVIN, MILDRED (MIMI)"	0.0	43729.0	245943.0	0.0	0.0
2018.0	"LA"	"H"	3.0	"G"	2020.0	"D"	"D"	"RADER, LARRY"	0.0	9692.0	245943.0	0.0	0.0
2018.0	"LA"	"H"	3.0	"G"	2020.0	"D"	"D"	"THOMAS, VERONE"	0.0	7815.0	245943.0	0.0	0.0
2018.0	"LA"	"H"	4.0	"G"	2020.0	"D"	"D"	"TRUNDLE, RYAN"	0.0	72934.0	216872.0	0.0	0.0
2018.0	"LA"	"H"	5.0	"G"	2020.0	"D"	"D"	"FLEENOR, JESSEE CARLTON"	0.0	67118.0	223946.0	0.0	0.0
2018.0	"LA"	"H"	6.0	"G"	2020.0	"D"	"D"	"DEWITT, JUSTIN"	0.0	55089.0	268525.0	0.0	0.0
2018.0	"LA"	"H"	6.0	"G"	2020.0	"D"	"D"	"SAIZAN, ANDIE"	0.0	21627.0	268525.0	0.0	0.0
2018.0	"LA"	"H"	1.0	"G"	2020.0	"I"	"I"	"JONES, FREDERICK (FERD)"	0.0	2443.0	269325.0	0.0	0.0
2018.0	"LA"	"H"	2.0	"G"	2020.0	"I"	"I"	"BATISTE, BELDEN (NOONIE MAN)"	0.0	17260.0	235982.0	0.0	0.0
2018.0	"LA"	"H"	2.0	"G"	2020.0	"I"	"I"	"RODRIGUEZ, SHAWNDRA"	0.0	8075.0	235982.0	0.0	0.0
2018.0	"LA"	"H"	2.0	"G"	2020.0	"I"	"I"	"SCHMIDT, JESSE"	0.0	20465.0	235982.0	0.0	0.0
2018.0	"LA"	"H"	5.0	"G"	2020.0	"I"	"I"	"BURKETTE, BILLY"	0.0	4799.0	223946.0	0.0	0.0
2018.0	"LA"	"H"	6.0	"G"	2020.0	"I"	"I"	"GRAHAM, DEVIN LANCE"	0.0	5256.0	268525.0	0.0	0.0
